text,label
Congress must reject funding Pres.Trump's deportation force that's tearing parents from their U.S. citizen children https://t.co/DYXx86N3BU,1.0
"RT @ACLUNJ: This impt bill from @CoryBooker @SenatorMenendez would set minimum procedural standards &amp; humane treatment for immigrants, citi…",1.0
"Because when the rights of immigrants and their families are under assault, we don't shut up. We rise up! #MayDay2017 https://t.co/NwhkLdVCx1",1.0
No nos callaremos ni nos daremos por vencidos hasta que podamos proteger y unificar a nuestras familias inmigrantes #MayDay2017 https://t.co/dGwdpV2FaC,1.0
Thanks @SenBobCasey! This depicts the human cost of mass deportation. More public officials must defend our immigrant families. Im with you! https://t.co/BPcCAtX1uA,1.0
RT @JuliaPrestonNow: Trump: The New Deportation Threat https://t.co/FxodlQF3nk via @nybooks  My take: many facing deportation are not bad h…,1.0
"A must read by @JuliaPrestonNow on the families, children &amp; Good Hombres caught in this mass deportation binge https://t.co/EqZyCSgAov",1.0
I stand with Carimer &amp; w/ an entire community again rallying around NJ Immigrants. There's no reason to target/arrest/deport DACA recipients https://t.co/ZQt6f3ImaY,1.0
RT @JuanSaaa: .@SenatorMenendez &amp; @CoryBooker Want Answers from Trump after Reports of Poor Conditions in Immigrant Detention Cent https://…,1.0
"We must secure the border, it's a matter of national security. #gasen #gapol #gagop",0.0
RT @factcheckdotorg: @JackKingston4GA TV ad in #GASen says @Perduesenate “sat on a board promoting amnesty for illegal immigrants.” False. …,0.0
Let's send them a message that it's time for truly secure borders. Sign the petition: http://t.co/7YxskKlvnv http://t.co/3g3hJmLT5o,0.0
"Michelle Nunn again voiced her support for amnesty today, while I believe we have to secure the border before anything else. #gasen",0.0
"Sign the Petition and let's tell Washington to secure our borders.
http://t.co/7YxskKCypv   #gagop http://t.co/l4UNYytP8D",0.0
The federal gov't must enforce the law. We can't allow amnesty for illegal immigrants &amp; we must secure the border. http://t.co/M4qiTg9tGH,0.0
We can't afford a Senator who will defer to the Obama-Reid agenda on border security. #gasen #gapol http://t.co/KHsWi0v5te,0.0
"Securing our borders and enforcing current immigration laws must remain a top priority.

http://t.co/qudKNu4mU0",0.0
"Secure our borders, enforce existing laws, and defeat Amnesty. Check out our new ad -- http://t.co/NDpAr25NDG #gasen #gapol",0.0
Sign the petition and send a message that we demand a secure border. http://t.co/dsXaRjjQwC http://t.co/QKBhiVXwIC,0.0
"Sign the petition if you agree. We must secure our borders.
http://t.co/dsXaRjjQwC http://t.co/hsfnSMjLOD",0.0
Sign the petition: It's time to secure the border and enforce the law. http://t.co/PhXmIBuFJf http://t.co/kgYbEiottG,0.0
First things first: we MUST secure our border. #GaSen #Border #tcot http://t.co/nGXR97GXFa,0.0
Michelle Nunn will be a proxy for Obama’s failed border security policies. #GASen,0.0
Michelle Nunn supports Obama’s amnesty plan for millions of illegal immigrants. #GASen #GApol http://t.co/NiEW5hjMTj,0.0
First things first: we MUST secure our nation’s border. #GASen #GApol http://t.co/ZReohFB0wb,0.0
"Do you agree we need to make securing our border a priority?

Check out my interview with @IngrahamAngle
http://t.co/gRDQ1jMO9q  #gasen",0.0
Vote today so we can work to get our borders secure! #GASen #GApol http://t.co/8SWTZQmc62 http://t.co/buamKExKeh,0.0
"In the Senate, I'll make every effort to secure our border. #GASen #GApol http://t.co/iTlTnMmUvu",0.0
"President Obama's executive amnesty is the wrong path.

We must secure the border and enforce the law. http://t.co/YXcPdertKr",0.0
"Can you imagine #Georgia as a border state? 

SIGN HERE for a more secure Georgia: https://t.co/XIBByHmsvp",0.0
"Can you imagine #Georgia as a border state? 

SIGN HERE for a more secure Georgia: https://t.co/XIBByHmsvp",0.0
"When bad ideas are mixed with good ideas, the bad ideas become law. The ""border adjustment tax"" is a bad idea: https://t.co/zFFwr3xnLy",0.0
Disappointed by the Senate's lack of progress on #immigration reform this week. We have an obligation to address this issue without delay,1.0
"Proud to have cast a historic vote for bipartisan, commonsense #immigration reform. #CIR",1.0
RT @cjmcmahonSMG: U.S. Sen. Jeanne Shaheen @SenatorShaheen to address America’s newest citizens at special naturalization ceremony tomorrow…,1.0
RT @SenJohnMcCain: My stmt w/ @SenatorShaheen on Congress passing #Iraq visa program - helping those who stood with US troops in war http:/…,1.0
ICYMI: w/@SenJohnMcCain on w/@jaketapper on fixing the Special Immigrant Visa program. Watch on @CNN : http://t.co/CmbBRuM7oj,1.0
At the Portsmouth National Visa Center discussing the importance of the Special Immigrant Visa program: http://t.co/j05hScVOR4,1.0
We owe it to Afghans and Iraqis that served w/ our troops to extend Special Immigrant Visa program: Watch video here http://t.co/jDRonbrRAL,1.0
"RT @JohnKerry: Important new bill from @SenatorShaheen, @SenJohnMcCain - would provide critical/addt'l visas to our #Afghan allies: http://…",1.0
My statement on the President's executive action announcement on immigration: http://t.co/yLOThkBLDx,1.0
Allowing Syrian refugees asylum in US is the right thing to do. Accepting 10K is a good first step but more must be done to address crisis,1.0
Was an honor to meet King Felipe VI &amp; Queen Letizia of Spain on first official visit to US. Had opportunity to discuss Syrian refugee crisis,1.0
"W/Syrian refugee crisis growing, @USAID requires a leader at this critical time. Calling for Senate vote on nominee: http://t.co/S90Z4QDDw6",1.0
Will be joining @mitchellreports shortly to discuss growing Syrian refugee crisis. Tune in.,1.0
"Yesterday, called meeting of Senators &amp; European Ambassadors to discuss Syrian refugee crisis http://t.co/HTGEMSXDbt http://t.co/cq1iO2vm3M",1.0
"As Syrian refugee crisis worsens, I’m leading a resolution calling for international cooperation to address issue:  http://t.co/8957fzP9OY",1.0
There's a backlog of Afghan interpreters who have helped the US.3000 additional visas will help those seeking refuge http://t.co/dd8wCqCkVn,1.0
RT @daviddpearce: EU Migration Commissioner @Avramopoulos told US Senators close US-EU cooperation needed on the #refugeescrisis http://t.c…,1.0
There r over 4M refugees who have fled Syria. Would encourage u to watch this helpful video that explains the crisis https://t.co/pHDmHhpDpH,1.0
Today I'm wrapping up a trip to Europe for briefs on the refugee crisis &amp; situation in Ukrainian. My statement: http://t.co/S0GT6NuRFT,1.0
Met w/ government officials in Greece Ukraine &amp; Germany &amp; had opportunity to talk with Syrian refugees. Photos here: https://t.co/8XcW8v8v5F,1.0
RT @LauraTrevelyan: Tonight @BBCWorld is on @ThirteenWNET at a new time of 1700 EST - join us for the latest on the Syrian refugee crisis w…,1.0
"Following my trip to Europe to get an up-close look at the refugee crisis, I spoke w/ @BBCWorld this evening. WATCH https://t.co/EvQvMfeWOo",1.0
At @Helsinkicomm w/ Anne Richard of @StatePRM discussing how we can better address growing European refugee crisis. https://t.co/nGY6Rhfna2,1.0
This afternoon I spoke on the Senate floor about the Syrian refugee crisis &amp; Ukrainian stability: https://t.co/lvmuSFWjA5,1.0
"After visiting our SW border &amp; seeing euro refugee crisis up close, DHS should share processing best practices w/ euro nations 1/3",1.0
DHS has proven techniques used during surge of Central American migrants that could help w/ processing refugees in Europe 2/3,1.0
"ICYMI last night on Senate floor, gave my observations on Syrian refugee crisis &amp; instability in Ukraine after trip https://t.co/MB4GD1J57X",1.0
NH has been welcoming to refugees fleeing conflicts and people across this country are eager to do more https://t.co/ghcD0H9NJo,1.0
10K refugees is a start but it’s not enough given the scale of this crisis https://t.co/hyJtRb9gj8,1.0
"We have the resources to take in more than 10,000 Syrian refugees. Read my op-ed for @TIME https://t.co/gJ9Af2dsAd",1.0
.@IOCmedia letting refugees compete under Olympic flag is right decision. Great @hereandnow interview w/@GuorMaker https://t.co/HUOYlPyE9k,1.0
Strongly condemn the attack on refugees in Camp Hurriya. Thoughts are w/victims &amp; their families. Iraqi gov’t must ensure safety of refugees,1.0
RT @TIMEPolitics: Sen. Jeanne Shaheen: U.S. refugee goal falls short of our capability https://t.co/5BIwoMxgTs via @SenatorShaheen,1.0
The tragic events in Paris underscore why the US maintains an extensive and comprehensive vetting process for refugees seeking asylum,1.0
"Unlike many EU countries w/overwhelmed borders &amp; minimal screening, refugees seeking US entry undergo rigorous processing that can take yrs",1.0
There are very real concerns about security which is why we should continue carefully vetting &amp; processing refugees.,1.0
An informative video from @DHSgov Secretary Jeh Johnson on the screening process for refugees coming to our country: https://t.co/WpfTO9nmMo,1.0
"Support @refugees work to protect Syrian refugees, including more than 11,000 stranded on the Jordanian border w/o food, water, medical care",1.0
Sent a letter today to DHS calling for social media background checks on visa applicants: https://t.co/F75gBMuiHe 1/2,1.0
"Following my letter, I’m glad @StateDept has revised its stance on hundreds of Afghan interpreter visas: https://t.co/imcxr6vQ4o #nhpolitics",1.0
Great example of @sbirgov supported technology saving lives. Read about EMILY’s role in rescuing migrants at sea https://t.co/JMnIFDCAbO,1.0
RT @StateDept: .@statedeptspox Kirby comments on #SASC decision regarding the Special Immigrant Visa program https://t.co/wPrZjsZiRU,1.0
My amdt w/ @senjohnmccain preserves important visa program to fulfill our promise to Afghans who helped US. More: https://t.co/Ql95sOmsXr,1.0
We cannot abandon those who helped US mission. Senate must pass my amdt 2 extend Afghan Special Immigrant Visa prog. https://t.co/Vzty4q9xXw,1.0
Spent this AM at a naturalization ceremony in Portsmouth. Honored to welcome new citizens into our American family! https://t.co/iptOAgV6ky,1.0
"Impt interview w/ fmr Afghan interpreter for @USMC who received US visa through #SIV program. Story on @TheTakeaway
https://t.co/phBfFNMcye",1.0
"Glad to join Welcoming NH's conference in Manchester, an official ""Welcoming City"" for immigrants in Granite State https://t.co/ppOpeAZYxD",1.0
.@SmithsonianMag follows Afghan interpreters left behind by US who face death threats. Congress must renew visa pgrm https://t.co/piXT0KLiOg,1.0
There are cost-effective ways to improve border security &amp; end trafficking-an expensive wall is not one. Taxpayers will be on the hook,1.0
Have always been dedicated to working across the aisle to improve border security. President should look at cost effective &amp; viable options,1.0
This executive order is Un-American &amp; grossly inhumane. We are a nation of immigrants that should remain welcoming to all nations &amp; faiths,1.0
Trump's immigration order endangers our troops &amp; diplomats by undermining the alliances &amp; trust they've established: https://t.co/yt3cvIsK93,1.0
Syrian refugees are fleeing unspeakable terror &amp; hunger. It’s unconscionable that the US will no longer provide a safe haven,1.0
"Ahmad, who settled in Concord from Syria, &amp; his bakery are an example of how immigrants enrich our communities https://t.co/6wGUmcvgXX",1.0
Sen. Cotton's anti-legal immigration bill is unquestionably a job killer &amp; runs counter to our nation's values https://t.co/7okq8fxaCn,1.0
"Met w/Tamam Mohamad in Manchester. An Iraq immigrant &amp; now US citizen, Tamam served as US interpreter in Iraq &amp; owns a small NH biz. https://t.co/32bunXFG9B",1.0
Appalling that Trump admin is considering separating children &amp; parents at the border. Grossly inhumane! America is better than this,1.0
@TurkishEmbassy Turkey has done so much to support Syrian refugees. I hope Turkey continues to partner w/humanitarian orgs like @MercyCorps,1.0
Congress must quickly approve visas for Afghan interpreters. My new bill provides 2500. This is a moral obligation: https://t.co/VIOdkeFOHB,1.0
Happy #StPatricksDay! A day we celebrate all that Irish immigrants have contributed to NH &amp; our country. Sláinte!,1.0
"Timely words from @EndaKennyTD on how Irish immigrants were once discriminated against, yet contributed so much to our nation https://t.co/EPTD6LZhul",1.0
TY @M_Breen for your advocacy for the Special Immigrant Visa program. Congress must not allow it to lapse - https://t.co/yVEVEuODTA,1.0
Cutting effective mental health treatment in this year's budget(!!) to fund ineffective border wall makes no sense &amp; wld be a broken promise,1.0
I'm leading a bipartisan effort to approve more visas for Afghans who helped the US mission. This is very urgent: https://t.co/iP8QygKsSP,1.0
Great to meet w/ @Vets4AmerIdeals today. TY for all you do for Afghan interpreters/support staff. Critical that Congress approve more visas https://t.co/FOLJpGgejc,1.0
Relieved govt funding bill has 2500 visas for Afghan interpreters &amp; support staff. Potentially life-saving for these brave men &amp; women,1.0
"My statement on the 2500 Afghan interpreter visas in govt funding bill. In March, I requested this amount be added: https://t.co/ardHoDdxpj https://t.co/bjjA7Dk26V",1.0
I'm leading a bipartisan effort to get answers from the Trump admin about our nation's refugee policies. More: https://t.co/HXqpBpRpcL,1.0
"I’m contacting State Dept abt these visa requests for LGBT individuals fleeing Chechnya. U.S. should be safe haven 
https://t.co/AROlWGtrXF",1.0
About to give speech on Senate floor advocating for comprehensive &amp; common-sense #immigration reform that is tough but also fair. Pass #CIR,1.0
Joining @SenWhitehouse &amp; #RI business leaders in #PVD this morning to discuss the need for #immigration reform. #CIR,1.0
Congrats to @tomcoderre (&amp; his mom) on #AHRAwards from @FACESandVOICES for great work supporting #recovery in #RI! http://t.co/KgRAHGeudF,1.0
"Senate passes bipartisan, comprehensive #immigration reform on 68-32 vote. Proud to support #CIR &amp; urge House to act to fix broken system.",1.0
Congrats @ProgresoLatino on $250k fed grant to help legal immigrants add to the strength &amp; diversity of #RI. Time for Congress to pass #CIR.,1.0
Honoring contributions of RI’s Latino &amp; immigrant communities at @ProgresoLatino’s annual gala ceremony. Thanks for all you do.,1.0
"RT @Tech_Collective: Education, workforce development, immigration, and infrastructure are action items identified by @SenJackReed @UNFI ht…",1.0
It has been a year since the U.S. Senate passed bipartisan immigration reform. Time for House to act. #CIR http://t.co/xhf20rXm59,1.0
"Welcoming 21 new Americans as they take oath of citizenship tonight before friends, family &amp; @PawSox fans. #pawsoxpic http://t.co/KqXqxXonBw",1.0
We need to address the humanitarian crisis at the border &amp; pass #CIR. Statement following today's @SenateApprops hrg: http://t.co/m8vpQPJ7od,1.0
"Sitting down with @ScotMackRI at @RINPR this AM to discuss the latest on immigration, foreign policy &amp; more. http://t.co/aiwmTIFWA9",1.0
We still need bipartisan comprehensive #immigration reform to address this issue for the long-term. #CIR http://t.co/RQbp01aK5X,1.0
Great visit to Coventry High School. Spoke with @CoventryOakers students about citizenship &amp; our federal government. http://t.co/dhBtlieJ6K,1.0
"Joining #PVD students, teachers &amp; @Jorge_Elorza to talk citizenship &amp; sing the National Anthem. #OhSayCanYouSing http://t.co/k7UAiBZjoh",1.0
Number 33 (but #1 in our hearts) on @nytimes’ list of “Places to Go in 2016” is #Providence: https://t.co/B4oKqICE7M https://t.co/iQnORp1Wb9,1.0
"Showed off some RI innovation to @NSF director Dr. Córdova today, including @BrownUniversity @ICERM @NewportCreamery https://t.co/b0azYiMTxU",1.0
RT @NSF: Math lesson with @SenJackReed and NSF Director at @ICERM! #MathAwarenessMonth https://t.co/tPr3YhO511,1.0
Talented kids pursuing their college dreams shouldn’t be deported for their parents’ actions. DACA strengthens our nation. #SaveDACA https://t.co/OONvrJ3YYy,1.0
"Congress must #ProtectDreamers.  Need to pass realistic &amp; comprehensive #immigrationreform.
https://t.co/qWSct5yy8S",1.0
President Trump's religious intolerance &amp; order on refugees runs counter to America's interests and values.,1.0
"As Americans, we must keep faith with the Constitution &amp; reject Trump's religious test on refugees before it spreads https://t.co/Wfdwp6mtSv",1.0
Rallying w/ citizens &amp; @SenateDems at @USSupremeCourt against Trump's intolerant &amp; misguided order on refugees. #NoBanNoWall https://t.co/rc7Bi6urrM,1.0
"‘Tis true, @EndaKennyTD. We are a nation of #immigrants &amp; immigrants have indeed made our nation greater. #StPatricksDay https://t.co/yEwP5HAiY3",1.0
"Our immigration system is broken. We need realistic &amp; comprehensive #ImmigrationReform that is tough, but fair &amp; will strengthen our nation.",1.0
First Trump Admin. realized health care was “complicated.” Now they realize the border is “complicated.” https://t.co/RewJWYfvdF,1.0
"Trump doesn't understand dif btwn border SECURITY &amp; #borderwall. 1 is complex, multi-faceted approach &amp; other is an ineffective, costly wall",1.0
The ineffective #borderwall Trump promised won’t happen. Time to stop wasting taxpayer money &amp; start investing in infrastructure that works!,1.0
"Trump wanted an ineffective, impractical #borderwall. The #omnibus won’t allow it &amp; instead focuses on actually safeguarding our nation.",1.0
RT @NICERIBOY: Thanks @SenJackReed for making funding for cancer prevention and research a top priority. @livestrongadv @OVACInfo #cancervo…,1.0
"After careful consideration, I believe that this legislation is a step forward to finally effectively securing our borders and (1/2)",1.0
reforming our broken immigration system. Read more: http://t.co/OxMm7N0jhG (2/2),1.0
"RT @wvamwater: PUBLIC HEALTH NOTICE:

CUSTOMERS IN THE KANAWHA VALLEY WATER SYSTEM are instructed to DO NOT USE THEIR TAP WATER... http://t…",1.0
My statement on the vote 2 address the influx of Central American children crossing our border: http://t.co/3yys0wbkRG,1.0
Read my statement on President Obama’s decision to issue executive actions on immigration reform: http://t.co/ZLJFs08Idt,1.0
I was pleased to join the @Morning_Joe discussion today on a variety of issues including energy &amp; immigration. ICYMI: http://t.co/jCLvqSeWk5,1.0
Great discussion this morning on immigration &amp; recent Ferguson/New York grand jury decisions on @foxandfriends. ICYMI http://t.co/wlpcgv8Zff,1.0
Interested in learning more about public service? Today at 11am my staff will be at @davisandelkins to discuss my internship programs.,1.0
It was a pleasure to meet with folks from @DavisandElkins today in my DC office. Thank you for the pennant! http://t.co/PQyPMw4y8V,1.0
"Proud of @UCWV, @davisandelkins &amp; @ABU1871 for making Top 30 Colleges Reversing the Rise in Tuition. Full list: http://t.co/SrlnE8ebsd",1.0
We shouldn’t admit any Syrian refugees until the U.S. government can 100% guarantee they aren’t involved with ISIS: https://t.co/cPTL7HIniF,1.0
"Talked with @WVVA about the U.S. strategy in #Syria, #refugees and #WV’s #HighwayBill priorities. Watch: https://t.co/xCvhlsOg4J",1.0
RT @foxnewsvideo: .@Sen_JoeManchin sounds off about fiance visa waiver controversy @TeamCavuto | https://t.co/LSzQLx8S1p,1.0
Wrote to POTUS calling for social media screenings for all visa applicants trying to enter the U.S. Read more here: https://t.co/ame54ATF4V,1.0
RT @davisandelkins: Many thanks to @Sen_JoeManchin and @SenCapito for meeting with our First-Year Symposium students today! #DEsymposium ht…,1.0
"It was great speaking with @davisandelkins College First-Year Symposium students in Washington, D.C. yesterday. https://t.co/NNXmbz2fRL",1.0
Voted to strengthen vetting standards for refugees coming to  U.S. from Iraq &amp; Syria to ensure they aren't a threat: https://t.co/nFMgto5bTy,1.0
This week I met a group of #WV 4-Hers in DC to learn about citizenship w/ 4-Hers from across the country. #4HCWF https://t.co/IhlnOe9ZKn,1.0
My statement on the Administration's executive order on immigration vetting measures: https://t.co/Q32wsAl5nx,1.0
RT @HoppyKercheval: .@Sen_JoeManchin on Talkline at 11:30 on President Trump's immigration order.,1.0
HAPPENING NOW: Cantwell introduces former Seattle police chief Gil Kerlikowske as nominee to head border patrol: http://t.co/Fk7wVb3QD0,1.0
VIDEO: Cantwell introduces border patrol nominee at Finance hearing &amp; secures commitment to respect privacy rights. http://t.co/rokPAkqd4l,1.0
"Cantwell: 'Time to take action on bipartisan proposals for comprehensive immigration reform, infrastructure &amp; growing #cleanenergy economy.'",1.0
Cantwell &amp; other dems propose improved travel documents for 20M travelers visiting US each yr w/out visas @USATODAY: https://t.co/pCpb94MF8L,1.0
"ICYMI: ""Cantwell calls for more scrutiny of visa waiver program"" https://t.co/Y04tK0ESLA @KING5Seattle @NatalieBrandK5",1.0
This bill will make international travel safer for the American people and better protect our borders - MC https://t.co/OycBvkm7C1,1.0
Wishing everyone a happy and safe 4th of July! Proud to be part of today's naturalization ceremony #HBDAmerica https://t.co/kcJ1pXo1Ne,1.0
"Senate D’s fight for Latino Americans by promoting economic opportunity, #jobs, #healthcare, #workplace equality &amp; modern immigration policy",1.0
"Nearly 17,000 WA #DREAMers grew up singing the National Anthem &amp; are now contributing to the strength of our state and country #SaveDACA https://t.co/imxShO27bg",1.0
"On #HolocaustRemembranceDay, a reminder that the U.S. should embrace, not reject, refugees. #RefugeesWelcome",1.0
President Trump's executive order on immigration hurts our interests as a nation &amp; should be challenged https://t.co/8wpv5YEsA5,1.0
The executive order on immigration flies in the face of core American values &amp; hurts our interests. We cannot tolerate discrimination.,1.0
We must continue to do our part to help Syrian refugees suffering the worst humanitarian crisis since WWII &amp; others fleeing persecution.,1.0
President Trump’s discriminatory anti-refugee and anti-immigrant executive orders hurt U.S. national interests #NoBanNoWall,1.0
I stand with @AGOWA Bob Ferguson to fight President Trump’s anti-refugees &amp; anti-immigrant executive order https://t.co/D8vY6nR1wi,1.0
Today I joined two bills to block Pres. Trump’s harmful ban on refugees &amp; immigrants &amp; letter urging him to revoke https://t.co/FhxNELd4KP,1.0
"#Women's choice, #LGBTQ rights, marriage #equality, #votingrights, #immigration &amp; campaign finance reform – so much at stake #SCOTUS",1.0
"I will vote NO on #Sessions the same way he has voted NO on #womenrights, #LGBTQ rights, #civilrights, #immigration rights &amp; #votingrights",1.0
"Trump exec order on immigration flies in the face of our American values. Thanks @AGOWA Ferguson, WA businesses &amp; all involved in court case",1.0
President Trump's re-issued harmful and discriminatory ban on refugees &amp; immigrants from six Muslim-majority nations is still unacceptable,1.0
"Women’s choice, #LGBTQ &amp; voting rights, marriage #equality, #immigration &amp; campaign finance reform must be protected by next #SCOTUS justice",1.0
America is built on the hard work of immigrants - in the last 3 months their rights have been attacked. We must stand &amp; defend them #MayDay,1.0
WA families &amp; businesses have waited too long for Congress to fix our broken #immigration system. It’s time to act now. #ImmigrantRightsDay,1.0
Listened to several moving personal stories from @LIRSorg participants &amp; discussed our nation’s refugee program http://t.co/hivkTj5NJb,0.0
Lack of info from the fed gov re crisis at the border is unacceptable. I'm supporting a bill to give states more info http://t.co/eynOTps7aV,0.0
My letter w/ @Gov_Heineman &amp; NE delegation to HHS requesting info on unaccompanied immigrant children placed in NE: http://t.co/qhRgLAt92G,0.0
"ICYMI: My sit-down with 10/11 News @BridgetFargen on vets, the border crisis, and my work on the #StrongFamilies Act http://t.co/2Q2DAzES9D",0.0
"My letter to @CDCemergency Dir Tom Frieden questioning administration's #ebola strategy, rationale re travel ban http://t.co/X5F2dEvadY",0.0
Here’s my statement on the President's immigration address: http://t.co/otcjvHunjC,0.0
RT @KevinThomasKLIN: .@SenatorFischer tells me on @KLINRadio the United States should temporarily pause acceptance of Syrian refugees. #NES…,0.0
"Joined @KevinThomasKLIN on Drive Time Lincoln yesterday to discuss #Paris attacks, #ISIL, &amp; Syrian refugees. Listen: https://t.co/oYpK7dbR8L",0.0
Today I wrote to @DHSgov Sec Kelly asking for details about admin's plan to collect info from immigrants entering/exiting the country 1/2,0.0
"There are thousands of innovators inventors, programmers &amp; restless dreamers who love to solve tech problems. #IoT",0.0
Situations such as in #AZ w/minors crossing our #border are why any #immigration plan must have border security 1st: http://t.co/4PovLT4Lq8,0.0
"Great #TownHall today at @gpctweets in Covington. Questions on taxes, terrorism, EPA, immigration reform, etc. #gapol http://t.co/yNr9WDnKxR",0.0
"RT @bluestein: ""Polarizing."" ""Tragic."" ""Wrong."" Just some of the words @SenatorIsakson used to describe Obama's immigration plans. http://t…",0.0
Spoke w/ @grayjustin abt the President's immigration announcement. Live at 5 on @wsbtv. Photo cred: @ajconwashington http://t.co/DlYZcoHWph,0.0
Obama's planned action on immigration unacceptable &amp; wrong way to govern-we must stop Pres. from executing bad policy http://t.co/3psHASwUWi,0.0
From my vote for #KeystoneXL pipeline to frustration w/Obama's proposed action on immigration- My Week in Washington: http://t.co/1a7XVSkuN8,0.0
"Catch up on my week in Washington here: http://t.co/8ipMiGOkGc. Talking immigration, Army retirement pay, DoD Sec. resignation, Skype &amp;more.",0.0
Time to act on Homeland Security funding: Statement on Fed District Court's temporary stay of #immigration Exec Order http://t.co/0IqXhvzroH,0.0
"This morning, I voted to overturn President #Obama's executive overreach on immigration #amnesty http://t.co/wTzGoIGduj #gapol",0.0
We should NOT reward individuals who broke #immigration laws – especially at the expense of taxpayers: http://t.co/bDceV2pj4O #NoAmnesty,0.0
"More work ahead, but thank you to @ICEgov for arresting 1 of the top 10 most wanted #humantraffickers. More info: http://t.co/PO0lATl7ml.",0.0
Congress must use all options - including through the courts - to force Obama to follow #immigration laws: http://t.co/3mktH77jCu #gapol,0.0
#SanctuaryCities undermine the rule of law &amp; leaky borders threaten our homeland security. I'm working to end them: http://t.co/Vp7kD9jzYB.,0.0
Senate will debate legislation to stop #SanctuaryCities that I cosponsored b/c immigration laws must be enforced: https://t.co/rAMYRxQgkf.,0.0
"Last week, Senate Democrats blocked a bill to stop $$ for #SanctuaryCities that ignore our immigration laws. More: https://t.co/JO9qixUMMk",0.0
"View my statement on Paris attacks, #ISIL, &amp; Syrian refugees here: https://t.co/gIfaji1TYO. “Until We Make ISIL Pay, They Will Run Rampant”",0.0
"I am demanding answers from @POTUS on plan to keep U.S. safe, refuse admittance to ISIL through refugee flow.
https://t.co/bSlE7qdRtE",0.0
"ICYMI: Last Week in Review: Paris, Syrian refugees, blocking EPA's energy tax, VA hearings: https://t.co/Ft6Q28TFqx",0.0
Calling for answers from administration on what's being done to prevent entry of terrorists thru US refugee program. https://t.co/qsJgnMDdiI,0.0
.@POTUS’ 2014 executive actions on #immigration are unconstitutional &amp; I'm continuing the legal challenge against: https://t.co/Zkrmtqa6Lx.,0.0
"I support GA's lawsuit against the Obama admin for their immigration overreach, to be argued at SCOTUS next week: https://t.co/wu21Sdi55Z",0.0
I support GA &amp; other states in challenging Obama's executive overreach on immigration- case is before SCOTUS today: https://t.co/Xk4Ce1BawZ.,0.0
I'm calling on the Department of Labor to expedite the backlog of H-2A labor visa applications for GA farmers. More: https://t.co/2quvESMbde,0.0
"I have now voted multiple times to enforce existing immigration laws, but Democrats continue to undermine the law: https://t.co/KbovIzRQkD",0.0
#SCOTUS again rejects Obama's overreach on #immigration - My full statement: https://t.co/A7TAX76CEl,0.0
".@POTUS' revised immigration exec order will help keep foreign nationals who are terrorists, criminals out of U.S.: https://t.co/YIMYRuZUvB",0.0
"The @MCCgov has a proven track record, and I am excited to expand its ability to promote cross-border engagement in developing countries. https://t.co/rIv7CXbirs",0.0
“I urge you to honor the spirit of our state &amp; to value your citizenship by becoming active participants in your communities.” – Gov. Hassan,1.0
President Trump's executive action imposing a religious test on refugees runs counter to our American values. It also makes us less safe.,1.0
...and I will support efforts by @SenatorShaheen and @SenJohnMcCain to authorize visas for these interpreters.,1.0
Mr. Tillerson owes it to the American people to clearly state his views on @POTUS’s un-American immigration order that makes us less safe,1.0
Thank you @CustomsBorder for the tour of our Northern border today and everything you do to keep NH &amp; America safe and secure. https://t.co/DqspiPcyyG,1.0
"The border btwn IN &amp; IL runs through State Line City, which is in the Eastern &amp; Central time zones. http://t.co/AAzvNrDNDf #INtownoftheday",1.0
"RT @DeptofDefense: From refugee to #Marine. @USMC Cpl Ali J. Mohammed takes the fight to the doorstep of those who cast his family out.
htt…",1.0
"Joe supports the bipartisan BRIDGE Act, which would protect undocumented young people who are in the DACA program from deportation. https://t.co/khwVC410uI",1.0
Joe’s staff attended a naturalization ceremony at @NotreDame to congratulate over 100 new citizens. https://t.co/LOvXGtMdUP,1.0
"Happy birthday to one of the Senators whose state shares a border w/ the First State, @SenBobCasey! Here’s to many more!",1.0
Spent time with @SenatorHeitkamp learning about the challenges her state #NorthDakota faces along the northern border http://t.co/6oaijI9Geb,1.0
"MT @SenateHSGAC: bipartisan bill, sponsored by @SenatorTester @SenJohnMcCain, is a financially responsible way to enhance border security",1.0
RT @SenateDems: It's been 368 days since the Senate passed comprehensive immigration reform. House Republicans have failed to act. http://t…,1.0
Watch Now: @SenateHSGAC examines root causes behind the #BorderCrisis at the U.S. southern border http://t.co/x9Rq0JPToc,1.0
Met with Central American Ambassadors to discuss the root causes behind the migration surge along US southern border http://t.co/pygoG90U8x,1.0
As many as 700 immigrants in #DE who bought health insurance through #ACA need to verify eligibility by tomorrow! http://t.co/mcnm6iwZqL,1.0
RT @SenateHSGAC: .@SenatorCarper visits a police checkpoint in Honduras to discuss some of the root causes of immigration to the U.S. http:…,1.0
Using @DHSgov funding bill to attack the president’s immigration policies threatens to prolong the crippling budget uncertainty #FundDHS,1.0
"RT @SenateHSGAC: #ICYMI PICTURES of @SenatorCarper, Chairman Johnson &amp; Sen. Sasse trip to U.S. southern border https://t.co/Hg5FiWA8vc http…",1.0
"If Congress fails to prevent a @DHSgov #shutdown, 40k CBP and 13k ICE employees go w/o pay. http://t.co/lO16uJ5Wwb #DontShutDownOurSecurity",1.0
